id,text,label,label_text,Quelle,persona,UMAP_X_Vorher,UMAP_Y_Vorher,UMAP_X_Nachher,UMAP_Y_Nachher
6d33612e-1d15-4b35-b93d-691b628d2bda,"Heyo! So like, I'm totally stoked about getting mobile payments on my phone, ya know? But it's a bit of a bummer because my bank app isn’t vibing with Apple Pay or Google Pay yet. Got any deets on when this might be lit up and ready to roll? Thanks fam!",2,apple_pay_or_google_pay,Synthetisch,gen_z_slang,7.479195,1.0183183,8.852397,7.1656594
8f1302c9-5c2a-4e39-9914-1527be53de74,"Yo, I’m all about the ease of mobile payments but my iPhone’s acting weird with Apple Pay 🙄. Even Google Pay is being funky on my Android sim. Need some help to get these apps working so I can grab my Instacart snacks fast! 👍 Thanks, fam!",2,apple_pay_or_google_pay,Synthetisch,gen_z_slang,7.4822707,1.0445551,8.892873,7.0790787
abeded58-d32c-4c5a-b4f9-570a11072431,"Hey, so like, I really want to start hooking up my cards with one of those mobile pay apps on my phone. Not sure how it all works or even which one's better, Apple Pay or Google Pay? Got any tips on getting set up or figuring out which one's a vibe for my setup? 🤔",2,apple_pay_or_google_pay,Synthetisch,gen_z_slang,7.525389,1.0994352,8.827616,7.1995525
f1ad6f61-ca19-414c-a9c1-a47cf6d221de,"Hello, I need help with using pay on phone. Not sure how set up for Apple or Google stuff. Can you guide me please? Thank you!",2,apple_pay_or_google_pay,Synthetisch,non_native_speaker,7.515639,1.1214485,8.836278,7.207198
97cd8ca0-aea8-4c7c-90c2-136dd06a2447,"Hello, I have trouble using the phone payment app on my device. Can you help me understand why it don't work with my bank? Thank you!",2,apple_pay_or_google_pay,Synthetisch,non_native_speaker,7.4510517,1.0814874,8.880161,7.0553513
d630badc-d2b6-42f2-816a-8df0be2f355b,"Hi, I'm having difficulty using my phone to pay at stores with Apple or Google's payment options. Could you guide me through the setup process? Thanks a lot!",2,apple_pay_or_google_pay,Synthetisch,non_native_speaker,7.5460453,1.1336879,8.847187,7.200165
e6e69292-542a-49b4-b77b-d03200b038f3,Hi there! I'm struggling to use my phone for payments. Can you explain how to configure it with my bank? Thanks in advance!,2,apple_pay_or_google_pay,Synthetisch,non_native_speaker,7.5784235,1.1689914,8.879162,7.142977
afd3165d-5939-4153-b0e6-ef6664b2f8c7,"Hello, nice day! I need help with my phone for paying with card on shop. My friend use apple pay but mine no work same way. Maybe different? Can you tell how fix this or setup for google pay? Thank you so much for your help!",2,apple_pay_or_google_pay,Synthetisch,non_native_speaker,7.482722,1.0833228,8.84662,7.1644645
1404d758-f62b-479b-9601-f11a7e490375,"Hello, I'm facing an issue with my payment app on the phone. Neither Apple Pay nor Google Pay seems to work for shopping. Could you assist me in resolving this? Thanks!",2,apple_pay_or_google_pay,Synthetisch,non_native_speaker,7.4834843,1.0469034,8.868578,7.1381335
b0e502d2-9c8e-48b9-a930-deea0676442a,Need Apple/Google Pay setup on card? Instructions? Thanks.,2,apple_pay_or_google_pay,Synthetisch,short_wording,7.5411463,1.1198041,8.780696,7.286149
c595fc82-328e-46ce-bd63-827d938d0c6d,Facing trouble setting up Apple Pay on my card? Any guidance would be appreciated.,2,apple_pay_or_google_pay,Synthetisch,short_wording,7.5120254,1.1249344,8.664209,7.4453883
2c6e41f3-c5bb-4b31-a77c-d3c4ad96e19c,"Apple Pay setup issues  
Why no notifications, payments?  
Google Pay not working  
Can't add card, authorize?  

Need advice or help fixing.  Thanks.",2,apple_pay_or_google_pay,Synthetisch,short_wording,7.52045,1.0688252,8.775963,7.2943535
26e43fae-0619-4ced-ae08-395351dee981,Having issues with either Apple or Google Pay. Need advice for resolving payment failures.,2,apple_pay_or_google_pay,Synthetisch,short_wording,7.5096145,1.0691673,8.819348,7.213782
f416b47e-17c0-4beb-a41c-64b17bfba424,Struggling to set up my digital wallet for payments. Can you provide assistance?,2,apple_pay_or_google_pay,Synthetisch,short_wording,7.2843323,0.81808877,8.861863,6.732963
96e01bea-13a1-4f9c-a323-07879e0d742a,Apple Pay not working. Help? Google Pay issue too. Fix needed.,2,apple_pay_or_google_pay,Synthetisch,short_wording,7.506599,1.073927,8.806035,7.2267246
19bcbb32-e0ee-414b-ac92-3a3f1cbd58f6,"Oh, for crying out out loud! I just went up to that blasted machine like a good customer only to have it spit my card right back at me and tell me some nonsense about not having enough funds! But come on, I KNOW there's enough dough in there! Your ATM should be working fine, not giving everyone headaches instead. Fix this mess or get your money ready because I’m not happy ‘bout this, alright?",3,atm_support,Synthetisch,angry_layperson,6.468669,1.7280014,10.191633,3.6120176
cceeb119-7209-4dc1-8362-e776054d3b58,"Hey, listen up! I literally went to grab some cash from the machine, right? And it's just eating my card like there’s no tomorrow and not giving me any money back! It’s a bloody nightmare every time! Do something about this or else!",3,atm_support,Synthetisch,angry_layperson,6.421793,1.515438,9.81633,3.829766
b3a97d0b-4444-45a1-976c-3f8fda144003,"Alright, listen up! I went to grab some cash from your stupid machine, right? And guess what—I can’t get any bloody money out of it! It’s been jammed for ages, flashing all these weird lights like a disco in hell. I tried punching the buttons ten times—no luck! I’ve got bills to pay, and here I am stuck with a broken piece of junk. You better sort this mess out fast or there will be hell to pay from me end!",3,atm_support,Synthetisch,angry_layperson,6.596676,1.6907966,10.06321,3.8930395
8f6fecca-1192-4b98-aafd-d18df869d17c,"Oh great, yet another day where my card doesn’t want to play nice with this blasted ATM! Every single time I need cash, something’s gotta go wrong—cards get swallowed like they're doing a magic trick, or the bloody machine just decides it's on strike. Just yesterday, it took my money but wouldn't give me any back! This is getting ridiculous! Why can’t these things work for once? It’s not rocket science, is it? I’m sick and tired of this nonsense. Fix it or else people are gonna start flipping their lids here!",3,atm_support,Synthetisch,angry_layperson,6.418975,1.7193718,10.070363,3.7026496
890cfb03-1504-4729-b423-34bc67d65e5f,"Holy smokes, can you believe this? I was trying to get my own damn cash from that money machine down at the corner store, and it just flat-out chucked me out! My card's stuck like a gum on a shoe in there, and now what am I supposed to do with no money?! Fix this crap right now or else you're gonna hear more from me. This better get sorted pronto, 'cause I'm about ready to blow a gasket over here!",3,atm_support,Synthetisch,angry_layperson,6.495011,1.5383972,9.765215,3.9155061
5dbdb4ef-8c68-4a8e-b3fd-79839a81598f,"Hey! So, I just went to one of YOUR ATMs, right? I’m standing there putting my card in, hitting numbers like a genius on caffeine, and what do you think happens? Nothing! That stupid machine won’t take any cash from me! It's acting all high and mighty, telling me to call customer support. Don't even get me started on that! What’s the deal with your machines just freezing up when I need my money most?! Fix this crap ASAP!",3,atm_support,Synthetisch,angry_layperson,6.4393263,1.6977496,10.182464,3.641186
739af80d-b0e2-421a-899d-9543729c7821,machine jammed card stuck panic bank nearby none ATM on fire need help now! what do? lost money emergency call someone pls assist urgent fix this fast!,3,atm_support,Synthetisch,panicking_emergency,5.5359592,1.9737434,10.156321,3.0404267
37b1e19e-6d42-4c55-a93d-6bd27ca0dc80,"ATM gave me zero money with my card still inside!! Need help now!! Can’t call or go anywhere - urgent, can anyone please remove card ASAP? So worried!",3,atm_support,Synthetisch,panicking_emergency,5.6797633,2.2512422,10.382136,3.0685728
ca6151b5-d428-4f6b-9835-05c553bfa5ae,"The ATM swallowed my card, and I urgently need assistance as cash is running low. The bank nearby is closed, and I'm unable to report this promptly. What steps should I take right now?",3,atm_support,Synthetisch,panicking_emergency,5.6166615,2.1899807,10.290364,2.9987607
fff2b564-7b4b-4b73-931c-3c91ab1805d2,"I'm in a distressing situation with my card trapped inside the ATM. Can someone come immediately to help? My financial needs are critical, and I need urgent support!",3,atm_support,Synthetisch,panicking_emergency,5.547628,2.133297,10.2961645,3.0131536
f7a2d68c-ad36-4ee0-a107-f624ab603b69,"The ATM swallowed my card, leaving me in desperate need of cash. Unable to reach the bank via their app, I'm seeking immediate help. It's late, and my financial options are limited—urgent assistance needed!",3,atm_support,Synthetisch,panicking_emergency,5.6411314,2.1793113,10.262186,3.0223558
33da79b8-65ee-477a-8d9a-5e11b8f958c7,"I urgently need help; the ATM has swallowed my card, and I'm left without any money. Can someone from the bank intervene or assist me on-site? It's a critical situation—please help quickly!",3,atm_support,Synthetisch,panicking_emergency,5.579508,2.1654973,10.281151,3.0235481
6ac4ef74-453d-4b62-b439-62aec226bc69,"I regret to inform you of an unfortunate inconvenience I have encountered with one of our automated teller machines (ATMs). Upon attempting a transaction, I was presented with an unexpected error message that prevented the completion of my intended financial activity. Could you kindly elaborate on whether this issue pertains to maintenance or technical difficulties? Furthermore, I would greatly appreciate any guidance on how best to proceed should a similar situation arise in the future. Thank you for your attention and assistance in resolving this matter expeditiously.

Respectfully,  
[Your Name]",3,atm_support,Synthetisch,polite_expert,8.097804,3.0593083,11.772559,3.4713912
9ac21523-e770-417b-9c99-cf8c2669b6b4,"I kindly request assistance regarding an issue I encountered at one of our automated teller machines. During my recent transaction attempt, I experienced a technical complication where the machine did not successfully process my withdrawal request, leaving me without access to the necessary funds. If it is within your capacity, may you guide me through any immediate steps I might undertake to resolve this matter? Additionally, if there are alternative methods for retrieving my money or securing further support from your esteemed institution's automated banking services, I would greatly appreciate such guidance at your earliest convenience.",3,atm_support,Synthetisch,polite_expert,8.1766205,3.1514823,12.144843,3.4613051
2304a213-c050-4657-bbdc-b53e6f6efea7,"Good day,

I trust this message finds you well. I am writing to report an inconvenience encountered at one of our Automated Teller Machines, located at [specific location if available]. During my attempt to conduct a transaction, I was unable to proceed as expected due to [brief description of the issue, e.g., ""a screen error occurring immediately after card insertion"" or ""an unexpected machine shutdown""]. 

I would be most appreciative if you could provide guidance on what steps should now be taken to rectify this situation and ensure that my transaction is completed successfully. Additionally, any information regarding measures being employed to prevent such occurrences in the future would be greatly valued.

Thank you for your prompt attention to this matter.

Yours sincerely,

[Your Full Name]  
[Your Account Number or Customer ID]  
[Preferred Contact Information]",3,atm_support,Synthetisch,polite_expert,9.682136,4.313533,11.54897,3.525407
c9cfbae2-c35b-475f-9914-a2eb45fceacb,"Esteemed Customer,

I hope this message finds you well. I am writing to address an issue encountered during my recent interaction with one of our Automated Teller Machines. The transaction process appeared incomplete, prompting a need for assistance from your esteemed institution in resolving this matter promptly and satisfactorily.

With gratitude,

[Your Name]",3,atm_support,Synthetisch,polite_expert,9.9998455,4.3928494,12.1441145,8.36139
ef288a9e-c525-4ef3-8aa2-6abb2cc5719f,"Greetings,

I wish to bring your attention to a recent issue I faced while using one of the ATMs. Despite adhering to standard procedures, the machine failed to dispense my funds as expected.

Could you please have your technical staff look into this promptly? Ensuring clients can access their money seamlessly is crucial, and I am confident that your team will take swift action to resolve this.

I appreciate your quick response regarding any required actions from my side or confirming the resolution steps taken.

Kind regards,

[Your Name]",3,atm_support,Synthetisch,polite_expert,7.9489784,2.8534338,11.784167,3.6011012
92345e0a-8ab4-4373-b77e-5c49691fd633,"Hello,

I hope this message finds you well. I need to report a problem with one of the ATMs where my recent transaction attempt did not go through, despite having enough funds available.

Please could you direct this issue to your technical support team for prompt resolution? Your swift assistance would be greatly appreciated.

Best regards,

[Your Name]",3,atm_support,Synthetisch,polite_expert,8.064994,3.0375416,11.81185,3.4906485
b6706d5f-afa0-424c-b42d-bed47de1bda0,"Hey, so I was at the ATM trying to snag my cash yesterday and it just kept giving me errors like ""Try again later"" 🙄. It's bugging me because I'm low on funds this week 😅. Can you help sort this out ASAP? Thanks! 🤞",3,atm_support,Synthetisch,gen_z_slang,8.174987,2.5855997,11.774815,3.8189294
17819768-002e-4b45-9727-d8626307b281,"Yo, so I literally went to grab some cash from the ATM at like 3 AM because u know, spontaneous decisions 😜 but guess what? It was being a total mood wrecker! Like, when I put in my card it totally didn’t read it and now it’s stuck in there. 😩 Can you maybe help me figure out how to get this sorted ASAP, or am I just gonna have to wait around until morning for some genius? Cheers! 🙏👻",3,atm_support,Synthetisch,gen_z_slang,6.298504,1.8725331,10.373179,3.309373
5c671662-26d6-489f-8538-4d617004b25a,"Hey, so I was at like, the nearest atm around where my fav coffee shop is and for some reason, it just keeps saying ""card read error"" every time I try to get a bit of cash from it. It's legit been asking me to swipe my card on and off like five times now, lol. Could you peeps sort this out asap? Totally need some cheddar for those daily snacks 😅",3,atm_support,Synthetisch,gen_z_slang,6.2603273,1.3716123,9.644537,3.8225458
6c2587c5-8f27-48b1-b75f-7a7242520465,"Hey, so I hit up the ATM to withdraw some cash and it just wouldn’t release my money. Like, what’s going on with that? Can you assist me in fixing this ASAP? Thanks! 😎",3,atm_support,Synthetisch,gen_z_slang,8.12628,2.767018,11.805894,3.6982818
722f31dd-3669-4ed7-a66f-1ad7c0029ccb,"Yo, so I was tryna get my cash out at an ATM like usual but nope! It's all ""error 404"" vibes with zero funds showing when there's plenty in my account ☹️ Could you peeps check what’s up and maybe guide me on how to fix it? Thanks a mil 🙌",3,atm_support,Synthetisch,gen_z_slang,8.195042,2.6483712,11.77065,3.8059402
39785e7f-d784-49ed-8d48-93528134fe26,"Ugh, so I was trying to get some cash from the ATM, but it's like totally glitching out on me. It keeps saying my pin is wrong even though I’m like 100% sure I typed it right? 🤯 Could ya help sort this mess out or at least tell me what’s up? Thanks a mil!",3,atm_support,Synthetisch,gen_z_slang,6.292319,1.9071838,10.251516,3.4614885
5d63a2d6-5b00-42a4-8863-7c9349f03e09,"Hello, I need help because when I try to use ATM, card get stuck inside machine. Not know why this happen. Can you please send someone or tell what do? Thank you.",3,atm_support,Synthetisch,non_native_speaker,6.3414583,2.2054129,10.673914,3.2511404
996dbfef-1439-45cf-832d-046f1c73120f,"Hello, I try get money from ATM today but it give me error message. No cash come out. My card also stuck inside machine. Can you help fix this please? Thank you so much!",3,atm_support,Synthetisch,non_native_speaker,6.9693666,2.3515885,11.025918,3.4143493
c10a309d-b1b6-428c-be37-08bdb7da03c8,"Hello, I have a problem with ATM machine. When I try to get my money, it say ""card error"". Is this card not working? Can you help me what to do next? Thank you for helping!",3,atm_support,Synthetisch,non_native_speaker,6.781724,2.3126566,10.909257,3.3310437
afaf263a-50d2-420c-80ee-c2d29f9111ba,"Hi, I'm struggling with my ATM transaction as it doesn't dispense cash when the card is inserted. What steps should I take to resolve this? Thank you!",3,atm_support,Synthetisch,non_native_speaker,7.421012,2.6132708,11.302032,3.3733442
c5add9cb-ab04-4b12-9557-8caf0665d0e4,Greetings! I'm facing an issue where inserting my card into the ATM doesn't result in any cash being dispensed. Could you assist with this matter? Thanks a lot!,3,atm_support,Synthetisch,non_native_speaker,7.2624254,2.5332956,11.2980995,3.3988824
12fc7bbc-d83a-4aa4-8963-d39d01978bc2,"Hello! I have problem with atm machine. It not give me my money when I put card and do pin number. Can you help, please? Thank you very much!",3,atm_support,Synthetisch,non_native_speaker,6.667571,2.3461926,10.8720875,3.287573
f2a84b4a-ea7c-40e5-8087-dc4f3aba50de,ATM card held. Need help!,3,atm_support,Synthetisch,short_wording,5.764844,2.3351295,10.409747,3.1885173
273f78c1-3627-4cad-95f0-5dc0dc64c432,"ATM card jammed, need help. Receipt stuck too. Urgent assistance required.",3,atm_support,Synthetisch,short_wording,5.7180796,2.0849085,10.422294,3.0968347
6ec849df-4761-4563-bd0f-7f979c8fa10b,"Card got caught inside ATM, assistance required.",3,atm_support,Synthetisch,short_wording,5.609714,2.2896006,10.257588,3.0754058
52bbf217-b467-4310-bafe-980ad3e8afa7,"ATM card issue, doesn't work. Need help now.",3,atm_support,Synthetisch,short_wording,6.600148,2.2797296,10.768407,3.2617025
32d3ea1c-c909-4eb8-8478-82505d0862f7,"ATM not dispensing cash  
PIN error issue  
Machine jammed - stuck card  
Screen blank, no menu  
Dispenser empty  

Choose relevant issue or need more help?",3,atm_support,Synthetisch,short_wording,6.6402097,2.413551,10.698819,3.1664732
1516a955-2b0a-43e7-a7b3-be5b81f34c59,My card is stuck in the machine. Can you assist me?,3,atm_support,Synthetisch,short_wording,5.6471148,1.4700449,9.218736,3.4615912
99a6654a-1d73-46ac-b840-b6ce2f7b8490,"Listen here, why on earth is my bloody account sucking money outta nowhere like some kind of greedy vampire? I keep track of everything, but these hidden charges are sneaking up on me every damn month! I didn’t sign up for this! Can you straighten it out NOW or what?",4,automatic_top_up,Synthetisch,angry_layperson,10.751571,1.529652,12.999192,6.938605
2996ef04-f8f3-40e3-aa4d-e62485dea9da,"What's going on with my account? It feels like there’s a leak, and every month I discover another drop in funds that wasn’t authorized. This sneaky deduction needs to be checked out immediately!",4,automatic_top_up,Synthetisch,angry_layperson,10.185295,2.5217335,12.132701,7.235985
dde35145-e214-4919-a3aa-bd526647707c,"I can’t believe you’ve gone and done it again! Every month, like clockwork, my account gets hit by some mysterious charge as if I asked for it myself. It’s makin’ a mess of my budget, and nobody tells me squat until the money's gone. Fix this damn thing right now or I’m taking my business elsewhere!",4,automatic_top_up,Synthetisch,angry_layperson,10.6914015,1.7858676,12.946164,7.071705
cca7105d-150e-498e-baed-057de363b235,"Every single month, my money gets siphoned off without any prior warning or permission from me. I never agreed to this! Fix it right away before you lose a customer!",4,automatic_top_up,Synthetisch,angry_layperson,10.579369,2.1469326,12.738266,7.3938375
236802f3-13ce-450f-972c-256a11303558,"Listen, I’m so steamed right now! Every time I think my account’s sorted after putting a bit extra for bills or something, you lot hit me with another surprise charge as if I don’t have enough going out already! What's this madness? It’s like some sneaky bozo is dipping into my cash without telling me first. Sort it out, will ya?",4,automatic_top_up,Synthetisch,angry_layperson,10.759147,1.5317186,12.998562,7.0154543
de444f7a-2017-4804-b195-149c5eac5cc5,"Oh for crying out loud, every damn month my stupid card is eating away at my cash like there's no tomorrow! I set this thing up ages ago so it'd stop my mobile from dying on me, but now it's like some kind of bank-gone-wild, pulling money without asking. Am I supposed to keep a tab on transactions 24/7? This makes zero sense and I'm not spending my weekends chasing pennies around! Fix this mess or give me my dough back, pronto!",4,automatic_top_up,Synthetisch,angry_layperson,6.5149107,1.3925933,9.39552,4.182536
57698682-44b3-4b7d-bb65-a99e815bb6a1,Huge issue! My account got automatically charged for a top-up again I wasn’t supposed to agree to this service why did they do it? Need urgent help stopped recurring charges right now I'm losing money super stressed need resolution fast.,4,automatic_top_up,Synthetisch,panicking_emergency,10.761896,1.3551414,8.330646,9.863538
9d8c0306-780d-4e0a-b8ff-803bd081e683,Can you help me right now? Money disappearing from my account every time I log in not paying bills bank keeps topping up for no reason Need someone to stop this immediately Can't afford these surprises What am I supposed to do here??,4,automatic_top_up,Synthetisch,panicking_emergency,10.097257,2.6429348,12.172535,7.41678
8faa3d8e-c14c-4f7c-8c79-06cb3ab142af,Hi I’m really upset bank just took too much money without my okay no warning at all can’t pay bills this wrong need help stop this now immediately please someone fix urgently!,4,automatic_top_up,Synthetisch,panicking_emergency,9.284672,2.816255,13.010647,6.548519
109a1d78-95b0-40f4-bcce-f998f0a1048e,"I'm in a bind! My phone's battery is nearly dead, and I can’t get cash because my account keeps getting drained without permission. This happened multiple times recently. Please fix this quickly to avoid financial disaster!",4,automatic_top_up,Synthetisch,panicking_emergency,2.9126728,1.2433101,9.634773,0.9040549
3aaf124f-17f9-465d-bd11-f19d00c6d07f,"Please assist me immediately! My account is being charged every month without my knowledge, and I can't afford these unexpected fees. Can you stop these charges right away? I'm worried about more unauthorized withdrawals!",4,automatic_top_up,Synthetisch,panicking_emergency,11.542091,0.6013083,13.664736,4.78855
526e2914-88da-4ec4-9be7-309b0d70e877,"I urgently need your help! My account is being emptied without any warning. The automatic deductions are overwhelming, and I can't stop them myself. Please put a hold on these transactions immediately to prevent further loss!",4,automatic_top_up,Synthetisch,panicking_emergency,9.895141,1.509004,12.169521,6.908565
24826688-4482-484b-a676-9fb2ba39f1d0,"Esteemed Customer,

I trust this communication finds you well. I am reaching out regarding a matter related to the automated replenishment of funds for one of my accounts. It appears there has been an unexpected issue whereby the scheduled transactions are not being executed as anticipated, leaving the account insufficiently topped up.

May I kindly request your assistance in reviewing and rectifying this situation? Your prompt attention to this matter would be most appreciated, ensuring that my financial arrangements remain seamless.

Thank you for your invaluable support.

Yours sincerely,

[Your Name]",4,automatic_top_up,Synthetisch,polite_expert,9.906287,4.604252,10.907233,9.452478
5d8a2cf1-9790-4a60-8439-fb1bc02a1c95,"Dear Valued Client,

I hope you're doing well. I am writing about an issue with the scheduled automatic fund transfer from my primary account to another one at fixed intervals. These transfers haven't been happening as planned.

Could you please check and help in making sure this process runs smoothly? Your timely support would be greatly appreciated, allowing me peace of mind regarding my financial setup.

Best regards,

[Your Name]",4,automatic_top_up,Synthetisch,polite_expert,9.648145,4.7235065,10.585882,9.592234
bdfb181d-9f5c-4ca2-85cd-539438294a74,"Hello,

I hope you're well. I'm reaching out for help with the automatic fund transfer feature in my account, which isn't working as expected. It should smoothly move funds from one account to another whenever certain conditions are met.

Could you assist me in understanding and setting this up properly within your banking services? Your expertise would be invaluable in solving this issue.

Thank you for your support.

Sincerely,

[Your Name]",4,automatic_top_up,Synthetisch,polite_expert,9.530493,4.7327127,10.446578,9.622866
68f308c0-997c-4e9e-be20-150cc666ca10,"Dear [Bank Representative],

I hope this message finds you well. I am writing to enquire about setting up a recurring transaction on my account that will automatically transfer funds from my savings account to my checking account at regular intervals, specifically whenever the balance in the latter falls below a predetermined threshold. This would greatly assist me in efficiently managing my finances and ensuring uninterrupted financial activities.

Your guidance on how to configure this service within your banking platform would be most appreciated.

Yours sincerely,

[Your Name]",4,automatic_top_up,Synthetisch,polite_expert,7.3896136,5.032207,9.2492895,9.089142
bf9745e5-ade2-4342-b115-81e43a873b69,"Dear Valued Customer,

I trust this message finds you well. I am writing to discuss a recent difficulty experienced with my current account's automated funding facility, which has not successfully executed as scheduled. It appears there may be an operational discrepancy preventing the desired automatic addition of funds from another source upon reaching a predefined threshold.

To ensure prompt resolution and maintain seamless service, could you kindly advise on the necessary steps or checks that should be undertaken to rectify this situation? Your guidance in this regard would be most appreciated.

Yours sincerely,

[Your Name]",4,automatic_top_up,Synthetisch,polite_expert,9.664688,4.6774054,10.624055,9.553135
66f4c67d-b8c5-41cf-b6b1-7e0a6360dbbb,"Dear Customer Service Team,

I hope this note finds you well. I'm contacting you regarding the automatic transfer feature in my account, which hasn't been functioning as expected despite being scheduled to move funds periodically.

Could you please advise on ensuring these transfers happen without issue? Your prompt assistance would be greatly appreciated for maintaining smooth financial operations.

Thank you and best wishes,

[Your Name]",4,automatic_top_up,Synthetisch,polite_expert,9.718518,4.668851,10.634375,9.602587
7284a7d5-e4ad-4dbd-8c13-347c29a0f388,"Hey there! So, my bank account's draining faster than a TikTok scroll on battery saver. Can we set it up so that money just magic itself into my savings whenever things get low? It’d save me from those “oops, my card declined” moments when I forget to top up manually. 🙃",4,automatic_top_up,Synthetisch,gen_z_slang,6.9421067,4.451627,7.9741,6.9610972
712365ed-c8eb-4bcd-a259-5473d498d8c6,"Hey! So like, my phone keeps getting those annoying notifications saying my balance is low right when I'm scrolling through TikTok 🙄. It's super annoying because I thought my card would handle that automatically, ya know? But it seems like it's just chillin' instead of topping up for me. Can you help make sure my funds are as fresh as my playlist each month without me doing the work? Thanks! 😊",4,automatic_top_up,Synthetisch,gen_z_slang,6.8844743,1.8405175,8.199419,6.844617
532fbbe7-8342-460b-b534-5684e123fdb9,"Hey there, just wanna get some help with my account doing its own thing 🙃. So like, I set it up for it to top itself up automatically when the balance gets low, but nope, it’s acting all ""not gonna happen"" lately. Could you gimme a hand getting it sorted? Thanks! 💯",4,automatic_top_up,Synthetisch,gen_z_slang,8.019663,6.8518467,8.13508,9.745233
fbcd4eaf-6bf1-4b5f-8e94-9449ca271f2e,"Hey there! Ugh, literally been like 😒 cause my bank app's just not doing that thing where it slaps some extra cash into my account when it hits zero. It used to be on fleek but now it’s just ghosting me whenever I'm out and about. Can you sort this ASAP? 🙏 Got no time for low balance drama. Thanks!",4,automatic_top_up,Synthetisch,gen_z_slang,9.904095,2.6773002,11.787084,7.4978127
a08c8fe3-0e21-4c48-b1a9-fc48cc672ae5,"Hey there, so like, my bank account is always on low vibes 🙄, and I'm thinking if you guys could set it up so it auto-stuffs itself with cash whenever it dips below a certain point? That way I can focus more on my gaming grind 😎 and less on being broke AF. Peace!",4,automatic_top_up,Synthetisch,gen_z_slang,7.069701,4.6711326,8.612043,8.647661
4a83bd79-1f0f-4b5b-a256-06e24bf87f08,"Hey, so like, I've got this thing happening where my bank’s supposed to be auto-filling my card when it's running on fumes, but for some reason, it ain’t doing its job. Can you peep into that and help me sort it out? Thx!",4,automatic_top_up,Synthetisch,gen_z_slang,6.5095677,1.2930019,9.334212,3.9438825
1bb59e2f-1772-4c50-9794-8d6a69fbdd64,"Hello, I have a small request. Sometimes my account not enough money for phone bill. Can you make bank send money automatic when it low? Thank very much!",4,automatic_top_up,Synthetisch,non_native_speaker,7.2490377,4.925763,9.080691,8.9688425
a3db6ba7-9aab-43ef-96e8-d4009b79a5e0,"Could you assist me with arranging for my bank account to automatically top up when funds are insufficient, such as during shopping trips? Currently, it's not functioning this way. Many thanks!",4,automatic_top_up,Synthetisch,non_native_speaker,7.1540203,5.3166175,8.561277,8.882555
173e7c3b-be3b-4378-9415-d6606ba23fda,"Hi, I need your help to configure my bank so that funds are automatically transferred when the balance gets too low. Is this something you can do for me? Thanks a lot!",4,automatic_top_up,Synthetisch,non_native_speaker,7.335141,5.030576,9.144633,9.05173
6abc41fc-a1e7-4153-8679-eb138c9a184c,"Hello, I have a question about my bank account. Can you help me set up something so that money automatically goes into my account when balance is low? It should happen without me doing anything each time. Thank you!",4,automatic_top_up,Synthetisch,non_native_speaker,7.2509346,5.0026107,9.077548,9.037827
29108085-8911-4bfc-bddd-fb9416a24799,"Hi, I'm seeking assistance with setting up an automatic transfer to my bank account whenever the balance falls below a certain point. Can you facilitate this setup for me? Appreciate it!",4,automatic_top_up,Synthetisch,non_native_speaker,7.3546453,5.0332227,9.196859,9.084418
3918f1de-58b3-4413-97a5-0083fa446de1,"Hello, my bank account need money put in when balance low. Can help set this up? Thank you!",4,automatic_top_up,Synthetisch,non_native_speaker,7.264013,4.998249,9.101593,8.992617
67eb6260-76b4-40a1-9ad5-22613c23372b,Need auto payment setup for phone bill from bank account. How?,4,automatic_top_up,Synthetisch,short_wording,7.7112107,1.275871,8.97214,7.303787
0f2f7a0e-cbc9-4dd2-b1b4-7daf0642dffa,Top-up fails? Need fix. How set automatic?,4,automatic_top_up,Synthetisch,short_wording,7.1479926,7.707075,7.579204,9.492141
d805b54f-d527-4164-8d98-9b2e9a6620cf,Need auto credit setup. How?,4,automatic_top_up,Synthetisch,short_wording,7.7633004,1.2630006,8.946231,7.2539544
ba83ea14-89cb-4abf-8a42-ce6d9e63f370,"Problem: No auto-savings.

Details: Set savings monthly 15th, skipped two months. Fix needed.",4,automatic_top_up,Synthetisch,short_wording,9.257577,1.3537672,11.181437,6.716252
6ad38baf-10f1-4261-949c-73ee713397f0,Needs auto bank fund transfer. Help set up.,4,automatic_top_up,Synthetisch,short_wording,9.482954,4.7036433,10.434344,9.569562
69ce2652-d588-4752-b58c-9c3df74ddd1b,Seeking guidance to establish automatic fund transfers for expenses.,4,automatic_top_up,Synthetisch,short_wording,9.509861,4.7460284,10.44794,9.623198
974e596a-d235-4e44-8ad1-9ce6d506638b,"Hey there! I just did a transfer, and now my balance is stuck like last year's leftovers! How many days more am I supposed to wait for you lot to fix this?! This is seriously unacceptable, can someone sort out your tech junk and get it done properly? It’s driving me nuts over here!",5,balance_not_updated_after_bank_transfer,Synthetisch,angry_layperson,10.795187,3.7303915,11.599299,9.375223
0605ab4d-27e3-4dcd-ae7d-443c8bb82fd1,"I just completed a bank transfer, and my account balance hasn't moved an inch! It's been so long since the transaction, yet nothing has changed. This situation is ridiculous! Either fix this mess immediately or I’ll start looking for another bank. What kind of problem could be causing such delays?",5,balance_not_updated_after_bank_transfer,Synthetisch,angry_layperson,10.566782,4.798054,11.625231,9.358789
